book,group,keyword,page,ctx_before,ctx_after
minzhengzhi_aa,A,土地改革,m-76,"苏维埃设主席、副主席。下属委员6人。土地委员:专等",",清丈田南,谋查人口,分配土地和管理公用。粮食委员;负质收傅榜食,转运粮食,支抱军需,供应机关团体。寺政委员:负责经济的开源节流,保管支出,领导经济合作社。劳工委员:,负责农属的代耕和一切基本建设。文化委员:管理文化、教育和处理来往公文等。内务委员:负责婚姻登记、宣传等。此外,县"
minzhengzhi_aa,A,处理,m-76,"属的代耕和一切基本建设。文化委员:管理文化、教育和","来往公文等。内务委员:负责婚姻登记、宣传等。此外,县设地方武装军区指挥部,指挥赤卫队。凡年龄在20以上东45岁以下的人都参加赤卫队,平时生产,维持治安;战时集中配合红军作战。县苏维埃设有保卫局、革命法庭等。区、乡苏维埃也设主席、副主席。下设劳工、土地、裂判、植食、内务、宣传、经。"
minzhengzhi_aa,A,土豪,m-76,"和地方苏维埃的口号是,打倒军闷,打倒帝闹土义,打倒","分田地。阶级路线:依辉贫雇农,团结中农,限制富农,保护工商业者,消灭地主阶级。凡贫庭农穿莲础烂的,即发给衣服,田地分给好的;汀打击与伤害贫雄农的分二,都要给予严厉惩治;号召地主自首,献出土地、财物,服从管制,劳动生产;富农要献出出租的土地,赔出欲子或罚做愉衣;对一切坚持反动的异已"
minzhengzhi_aa,A,富农,m-76,"倒土豪分田地。阶级路线:依辉贫雇农,团结中农,限制",",保护工商业者,消灭地主阶级。凡贫庭农穿莲础烂的,即发给衣服,田地分给好的;汀打击与伤害贫雄农的分二,都要给予严厉惩治;号召地主自首,献出土地、财物,服从管制,劳动生产;富农要献出出租的土地,赔出欲子或罚做愉衣;对一切坚持反动的异已分子坚决消灭。土地改革:发动贫雄农,团结中农,打"
minzhengzhi_aa,A,地主,m-76,"依辉贫雇农,团结中农,限制富农,保护工商业者,消灭","阶级。凡贫庭农穿莲础烂的,即发给衣服,田地分给好的;汀打击与伤害贫雄农的分二,都要给予严厉惩治;号召地主自首,献出土地、财物,服从管制,劳动生产;富农要献出出租的土地,赔出欲子或罚做愉衣;对一切坚持反动的异已分子坚决消灭。土地改革:发动贫雄农,团结中农,打土豪、分田地。执行机关是"
minzhengzhi_aa,A,管制,m-76,"要给予严厉惩治;号召地主自首,献出土地、财物,服从",",劳动生产;富农要献出出租的土地,赔出欲子或罚做愉衣;对一切坚持反动的异已分子坚决消灭。土地改革:发动贫雄农,团结中农,打土豪、分田地。执行机关是贫农团,由乡村土地委员、十家代表吸收群众意见,没收地主全部上地,量产估田,拾签记号进行分配,约每人5背(!亩),中农、贫农一齐分酌。口"
minzhengzhi_aa,A,土改,m-77,"禁点禁毒,","后,注意发展农业生产,禅止贩运和炜食鸦片烟。各地设戒点局,凡农民殃点,一切费用公家负担。解放妇女;各级妇女组织,组织妇女读书认字,唱歌演戏,宣传男女平等,号召妇女积极参加家庭、婚娇、土改、参军及参政的活助,实行一夫一妻的自由婚娇。|第=节乡(镇)人民政_权人民基层政权的设置,以有"
minzhengzhi_aa,A,村民,m-77,"生活的管理为原则。但在实践中,经历了曲折的道路。乡","主建政1950年1月18日,成立苍溪县人民政府。2月1日,成立各区人民政府。区设正副区长、特派员(后改区委书记》、武装郯长、一般干部若干人,分管组织、宣传、工、农、妇、青及民政、财粮、文教、建设、文书等工作。当时区的建政任务,一是对旧的乡保甲人员采取控制使用,逐步改造,为彻底废除"
minzhengzhi_aa,A,征粮,m-77,"步改造,为彻底废除创造条件;二是以旧的乡为单位成立","剿匪委员会,由政府派任工作人员或农民积极分子任正副主任,使用旧乡保人员协助征粮工作,号召他们戴罪立功g三是在清匪肃特和征粮运动中,发现和培养积极分子,逐步建立乡农协会,代替旧的乡政权。农协会设正副主席,下设武装队长、文书等。7月,废旧保甲,逐步建立村政府,村设村长、农会主席、民兵"
minzhengzhi_aa,A,剿匪,m-77,"造,为彻底废除创造条件;二是以旧的乡为单位成立征粮","委员会,由政府派任工作人员或农民积极分子任正副主任,使用旧乡保人员协助征粮工作,号召他们戴罪立功g三是在清匪肃特和征粮运动中,发现和培养积极分子,逐步建立乡农协会,代替旧的乡政权。农协会设正副主席,下设武装队长、文书等。7月,废旧保甲,逐步建立村政府,村设村长、农会主席、民兵自卫"
minzhengzhi_aa,A,旧乡保,m-77,",由政府派任工作人员或农民积极分子任正副主任,使用","人员协助征粮工作,号召他们戴罪立功g三是在清匪肃特和征粮运动中,发现和培养积极分子,逐步建立乡农协会,代替旧的乡政权。农协会设正副主席,下设武装队长、文书等。7月,废旧保甲,逐步建立村政府,村设村长、农会主席、民兵自卫队长、妇女代表、文书等。据不完全统计,上半年清匪肃特中,共歼灭"
minzhengzhi_aa,A,清匪,m-77,"用旧乡保人员协助征粮工作,号召他们戴罪立功g三是在","肃特和征粮运动中,发现和培养积极分子,逐步建立乡农协会,代替旧的乡政权。农协会设正副主席,下设武装队长、文书等。7月,废旧保甲,逐步建立村政府,村设村长、农会主席、民兵自卫队长、妇女代表、文书等。据不完全统计,上半年清匪肃特中,共歼灭土匪22人,瓦解土匪527人,土匪自新316人"
minzhengzhi_aa,A,肃特,m-77,"乡保人员协助征粮工作,号召他们戴罪立功g三是在清匪","和征粮运动中,发现和培养积极分子,逐步建立乡农协会,代替旧的乡政权。农协会设正副主席,下设武装队长、文书等。7月,废旧保甲,逐步建立村政府,村设村长、农会主席、民兵自卫队长、妇女代表、文书等。据不完全统计,上半年清匪肃特中,共歼灭土匪22人,瓦解土匪527人,土匪自新316人,收"
minzhengzhi_aa,A,旧保,m-77,"。农协会设正副主席,下设武装队长、文书等。7月,废","甲,逐步建立村政府,村设村长、农会主席、民兵自卫队长、妇女代表、文书等。据不完全统计,上半年清匪肃特中,共歼灭土匪22人,瓦解土匪527人,土匪自新316人,收缴枪支1000支。,1950年夏秋间,苍溪县人民政府根据上级指示精神和本县情况发布了《关于彻底废除旧乡保政权,建立乡村人"
minzhengzhi_aa,A,歼灭,m-77,"女代表、文书等。据不完全统计,上半年清匪肃特中,共","土匪22人,瓦解土匪527人,土匪自新316人,收缴枪支1000支。,1950年夏秋间,苍溪县人民政府根据上级指示精神和本县情况发布了《关于彻底废除旧乡保政权,建立乡村人民政府的指示》,指出,在减租运动前彻底废除旧乡保政权,取消旧保甲制度,暂以现行乡保区划建立人民民主的新政权;现"
minzhengzhi_aa,A,土匪,m-77,"表、文书等。据不完全统计,上半年清匪肃特中,共歼灭","22人,瓦解土匪527人,土匪自新316人,收缴枪支1000支。,1950年夏秋间,苍溪县人民政府根据上级指示精神和本县情况发布了《关于彻底废除旧乡保政权,建立乡村人民政府的指示》,指出,在减租运动前彻底废除旧乡保政权,取消旧保甲制度,暂以现行乡保区划建立人民民主的新政权;现任乡"
minzhengzhi_aa,A,自新,m-77,"匪肃特中,共歼灭土匪22人,瓦解土匪527人,土匪","316人,收缴枪支1000支。,1950年夏秋间,苍溪县人民政府根据上级指示精神和本县情况发布了《关于彻底废除旧乡保政权,建立乡村人民政府的指示》,指出,在减租运动前彻底废除旧乡保政权,取消旧保甲制度,暂以现行乡保区划建立人民民主的新政权;现任乡保长,一律调县学习一到二个月,再按"
minzhengzhi_aa,A,废除旧乡保,m-77,"人民政府根据上级指示精神和本县情况发布了《关于彻底","政权,建立乡村人民政府的指示》,指出,在减租运动前彻底废除旧乡保政权,取消旧保甲制度,暂以现行乡保区划建立人民民主的新政权;现任乡保长,一律调县学习一到二个月,再按其立功情况分别先后处理g旧的乡保人员调县后,由乡农代会选举正、副乡长,乡人民政府委员暂不选举,由乡长提名经县人民政府"
minzhengzhi_aa,A,减租,m-77,"废除旧乡保政权,建立乡村人民政府的指示》,指出,在","运动前彻底废除旧乡保政权,取消旧保甲制度,暂以现行乡保区划建立人民民主的新政权;现任乡保长,一律调县学习一到二个月,再按其立功情况分别先后处理g旧的乡保人员调县后,由乡农代会选举正、副乡长,乡人民政府委员暂不选举,由乡长提名经县人民政府批准充任(选出之正副乡长亦须报县人民政府批准"
minzhengzhi_aa,A,乡保长,m-77,"甲制度,暂以现行乡保区划建立人民民主的新政权;现任",",一律调县学习一到二个月,再按其立功情况分别先后处理g旧的乡保人员调县后,由乡农代会选举正、副乡长,乡人民政府委员暂不选举,由乡长提名经县人民政府批准充任(选出之正副乡长亦须报县人民政府批准任命)。乡长及委员产生后,即行建立乡人民政府及其委员会。乡人民政府委员会除正副乡长各兼一委"
minzhengzhi_aa,A,处理,m-77,"长,一律调县学习一到二个月,再按其立功情况分别先后","g旧的乡保人员调县后,由乡农代会选举正、副乡长,乡人民政府委员暂不选举,由乡长提名经县人民政府批准充任(选出之正副乡长亦须报县人民政府批准任命)。乡长及委员产生后,即行建立乡人民政府及其委员会。乡人民政府委员会除正副乡长各兼一委员外,可设委员5至7人,分管民政、财政、生产、武装、"
minzhengzhi_aa,A,农代会,m-77,"按其立功情况分别先后处理g旧的乡保人员调县后,由乡","选举正、副乡长,乡人民政府委员暂不选举,由乡长提名经县人民政府批准充任(选出之正副乡长亦须报县人民政府批准任命)。乡长及委员产生后,即行建立乡人民政府及其委员会。乡人民政府委员会除正副乡长各兼一委员外,可设委员5至7人,分管民政、财政、生产、武装、公安、文教等事宜。委员成分,贫雄"
minzhengzhi_aa,A,副乡长,m-77,"别先后处理g旧的乡保人员调县后,由乡农代会选举正、",",乡人民政府委员暂不选举,由乡长提名经县人民政府批准充任(选出之正副乡长亦须报县人民政府批准任命)。乡长及委员产生后,即行建立乡人民政府及其委员会。乡人民政府委员会除正副乡长各兼一委员外,可设委员5至7人,分管民政、财政、生产、武装、公安、文教等事宜。委员成分,贫雄农必须占三分之"
minzhengzhi_aa,A,乡长,m-77,"乡农代会选举正、副乡长,乡人民政府委员暂不选举,由","提名经县人民政府批准充任(选出之正副乡长亦须报县人民政府批准任命)。乡长及委员产生后,即行建立乡人民政府及其委员会。乡人民政府委员会除正副乡长各兼一委员外,可设委员5至7人,分管民政、财政、生产、武装、公安、文教等事宜。委员成分,贫雄农必须占三分之二,吸收三分之一的中农和贫苦知识"
minzhengzhi_aa,A,公安,m-77,"外,可设委员5至7人,分管民政、财政、生产、武装、","、文教等事宜。委员成分,贫雄农必须占三分之二,吸收三分之一的中农和贫苦知识分子参加(农会主席一般应选为委员),乡人民政府脱离生产的工作人员以5个为限(正、副乡长,农会主席,自卫队指导员,通信员),但现有区域较大,工作繁锁,可酌情多设脱离生产人员!一5人;乡以下,即以原来之保改设村"
minzhengzhi_aa,A,农民大会,m-77,"即以原来之保改设村,村必取代表制,村代表由农代会或","选举,按每甲选代表!人,村设代表主任!人,,代表主任可半脱产负责处理全村日常事务;村以下,即原来之甲,改为居(村)民小组,每组选代表1人,不脱离生产?。52"
